Filename,Identifier,scientificName,CommonName,Comments
"Lomographa_argentata,I_PBA5027.jpg",I_PBA5027,Lomographa argentata,,
"moth_misc_macro,I_PBA5028.jpg",I_PBA5028,moth misc macro,,
"moth_Noctuidae,I_PBA5029.jpg",I_PBA5029,moth Noctuidae,,
"moth_Geometridae,I_PBA5030.jpg",I_PBA5030,moth Geometridae,,
"Leucanopsis_longa,_Long-streaked_Tussock_Moth,I_PBA5031.jpg",I_PBA5031,Leucanopsis longa,Long-streaked Tussock Moth,
"Brabirodes_cerevia,I_PBA5032.jpg",I_PBA5032,Brabirodes cerevia,,
"Eupithecia_sp_group_san_luis,I_PBA5033.jpg",I_PBA5033,Eupithecia sp_group_san_luis,,
"Eupithecia_sp_group_san_luis,I_PBA5034.jpg",I_PBA5034,Eupithecia sp_group_san_luis,,
"Iridopsis_lurida--oberthuri--herse,I_PBA5035.jpg",I_PBA5035,Iridopsis lurida--oberthuri--herse,,
"moth_Crambidae,I_PBA5036.jpg",I_PBA5036,moth Crambidae,,
"Phyllodonta_latrata,I_PBA5037.jpg",I_PBA5037,Phyllodonta latrata,,
"moth_Noctuidae,I_PBA5038.jpg",I_PBA5038,moth Noctuidae,,
"Eulepte_concordalis,I_PBA5039.jpg",I_PBA5039,Eulepte concordalis,,
"Semiothisa_divergentata,I_PBA5040.jpg",I_PBA5040,Semiothisa divergentata,,
"Euphyia_sp_group_san_luis,I_PBA5041.jpg",I_PBA5041,Euphyia sp_group_san_luis,,
"moth_todo,I_PBA5042.jpg",I_PBA5042,moth todo,,
"moth_Noctuidae,I_PBA5043.jpg",I_PBA5043,moth Noctuidae,,
"moth_Noctuidae,I_PBA5044.jpg",I_PBA5044,moth Noctuidae,,
"Iridopsis_lurida--oberthuri--herse,I_PBA5045.jpg",I_PBA5045,Iridopsis lurida--oberthuri--herse,,
"Phrygionis_privignaria,I_PBA5046.jpg",I_PBA5046,Phrygionis privignaria,,
"Iridopsis_lurida--oberthuri--herse,I_PBA5047.jpg",I_PBA5047,Iridopsis lurida--oberthuri--herse,,
"moth,I_PBA5048.jpg",I_PBA5048,moth,,
"Lineodes_sp_san_luis_a,I_PBA5049.jpg",I_PBA5049,Lineodes sp_san_luis_a,,
"Idaea_sp_group_san_luis,I_PBA5050.jpg",I_PBA5050,Idaea sp_group_san_luis,,
"Eucereon_sp_san_luis_c,I_PBA5052.jpg",I_PBA5052,Eucereon sp_san_luis_c,,
"moth_Pyralidae,I_PBA5053.jpg",I_PBA5053,moth Pyralidae,,
"moth_Arctiidae,I_PBA5054.jpg",I_PBA5054,moth Arctiidae,,
"moth_Notodontidae,I_PBA5055.jpg",I_PBA5055,moth Notodontidae,,
"moth_emerald,I_PBA5057.jpg",I_PBA5057,moth emerald,,
"moth_Crambidae,I_PBA5058.jpg",I_PBA5058,moth Crambidae,,
"moth_micro,I_PBA5060.jpg",I_PBA5060,moth micro,,
"light,I_PBA5061.jpg",I_PBA5061,light,,
"Gn_sp_san_luis_0001,I_PBA5062.jpg",I_PBA5062,Gn sp_san_luis_0001,,
"moth_Saturniidae,I_PBA5064.jpg",I_PBA5064,moth Saturniidae,,
"moth_Geometridae,I_PBA5065.jpg",I_PBA5065,moth Geometridae,,
"moth_Geometridae,I_PBA5067.jpg",I_PBA5067,moth Geometridae,,
"moth_Noctuidae,I_PBA5068.jpg",I_PBA5068,moth Noctuidae,,
"moth_Notodontidae,I_PBA5069.jpg",I_PBA5069,moth Notodontidae,,
"Hemiceras_modesta,I_PBA5070.jpg",I_PBA5070,Hemiceras modesta,,
"Cliniodes_opalalis,I_PBA5071.jpg",I_PBA5071,Cliniodes opalalis,,
"Himeromima_aulis,I_PBA5072.jpg",I_PBA5072,Himeromima aulis,,
"moth_Notodontidae,I_PBA5073.jpg",I_PBA5073,moth Notodontidae,,
"moth_Pyralidae_Acrobasis,I_PBA5074.jpg",I_PBA5074,moth Pyralidae Acrobasis,,
"moth,I_PBA5075.jpg",I_PBA5075,moth,,
"moth_Geometridae,I_PBA5076.jpg",I_PBA5076,moth Geometridae,,
"Nematocampa_completa,I_PBA5077.jpg",I_PBA5077,Nematocampa completa,,
"moth_Geometridae,I_PBA5078.jpg",I_PBA5078,moth Geometridae,,
"Clemensia_cincinnata,I_PBA5079.jpg",I_PBA5079,Clemensia cincinnata,,
"moth_Tortricidae,I_PBA5081.jpg",I_PBA5081,moth Tortricidae,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA5082.jpg",I_PBA5082,Hymenia perspectalis,Spotted Beet Webworm Moth,
"moth_Crambidae,I_PBA5083.jpg",I_PBA5083,moth Crambidae,,
"Orthofidonia_sp_san_luis_a,I_PBA5084.jpg",I_PBA5084,Orthofidonia sp_san_luis_a,,
"moth,I_PBA5085.jpg",I_PBA5085,moth,,
"moth_plume,I_PBA5086.jpg",I_PBA5086,moth plume,,
"moth_Crambidae,I_PBA5087.jpg",I_PBA5087,moth Crambidae,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA5088.jpg",I_PBA5088,Hymenia perspectalis,Spotted Beet Webworm Moth,
"Synclera_jarbusalis,I_PBA5089.jpg",I_PBA5089,Synclera jarbusalis,,
"moth_Crambidae,I_PBA5090.jpg",I_PBA5090,moth Crambidae,,
"Lineodes_sp_san_luis_a,I_PBA5091.jpg",I_PBA5091,Lineodes sp_san_luis_a,,
"Cliniodes_opalalis,I_PBA5092.jpg",I_PBA5092,Cliniodes opalalis,,
"Crambidia_myrlosea,I_PBA5093.jpg",I_PBA5093,Crambidia myrlosea,,
"Eois_sp_san_luis_b,I_PBA5094.jpg",I_PBA5094,Eois sp_san_luis_b,,
"moth_Notodontidae,I_PBA5095.jpg",I_PBA5095,moth Notodontidae,,
"Metanema_bonadea,I_PBA5096.jpg",I_PBA5096,Metanema bonadea,,
"Herbita_amicaria,I_PBA5097.jpg",I_PBA5097,Herbita amicaria,,
"moth_Noctuidae_delta,I_PBA5098.jpg",I_PBA5098,moth Noctuidae delta,,
"moth_Geometridae,I_PBA5099.jpg",I_PBA5099,moth Geometridae,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA5100.jpg",I_PBA5100,Hymenia perspectalis,Spotted Beet Webworm Moth,
"Anisoperas_atropunctaria,I_PBA5101.jpg",I_PBA5101,Anisoperas atropunctaria,,
"moth_Mocis,I_PBA5102.jpg",I_PBA5102,moth Mocis,,
"Synclera_jarbusalis,I_PBA5103.jpg",I_PBA5103,Synclera jarbusalis,,
"moth_Megalopygidae_-_Limacodidae,I_PBA5104.jpg",I_PBA5104,moth Megalopygidae - Limacodidae,,
"moth_misc_macro,I_PBA5105.jpg",I_PBA5105,moth misc macro,,
"moth_Geometridae,I_PBA5106.jpg",I_PBA5106,moth Geometridae,,
"Microxydia_sp_san_luis_a,I_PBA5107.jpg",I_PBA5107,Microxydia sp_san_luis_a,,
"moth_micro,I_PBA5109.jpg",I_PBA5109,moth micro,,
"Iridopsis_lurida--oberthuri--herse,I_PBA5110.jpg",I_PBA5110,Iridopsis lurida--oberthuri--herse,,
"Iridopsis_lurida--oberthuri--herse,I_PBA5111.jpg",I_PBA5111,Iridopsis lurida--oberthuri--herse,,
"moth_micro,I_PBA5112.jpg",I_PBA5112,moth micro,,
"moth_Geometridae,I_PBA5113.jpg",I_PBA5113,moth Geometridae,,
"moth_Tortricidae,I_PBA5114.jpg",I_PBA5114,moth Tortricidae,,
"Pyrinia_selecta,I_PBA5115.jpg",I_PBA5115,Pyrinia selecta,,
"moth_Geometridae,I_PBA5116.jpg",I_PBA5116,moth Geometridae,,
"Herbita_amicaria,I_PBA5117.jpg",I_PBA5117,Herbita amicaria,,
"Eulepte_concordalis,I_PBA5118.jpg",I_PBA5118,Eulepte concordalis,,
"Iridopsis_lurida--oberthuri--herse,I_PBA5119.jpg",I_PBA5119,Iridopsis lurida--oberthuri--herse,,
"Glyphodes_rubrocinctalis,I_PBA5120.jpg",I_PBA5120,Glyphodes rubrocinctalis,,
"Cliniodes_opalalis,I_PBA5121.jpg",I_PBA5121,Cliniodes opalalis,,
"moth_Notodontidae,I_PBA5122.jpg",I_PBA5122,moth Notodontidae,,
"Synnomos_firmamentaria,I_PBA5123.jpg",I_PBA5123,Synnomos firmamentaria,,
"Thysanopyga_carfinia,I_PBA5124.jpg",I_PBA5124,Thysanopyga carfinia,,
"Lineodes_sp_san_luis_a,I_PBA5125.jpg",I_PBA5125,Lineodes sp_san_luis_a,,
"moth_Geometridae,I_PBA5126.jpg",I_PBA5126,moth Geometridae,,
"Idaea_sp_group_san_luis,I_PBA5128.jpg",I_PBA5128,Idaea sp_group_san_luis,,
"moth_Tortricidae,I_PBA5129.jpg",I_PBA5129,moth Tortricidae,,
"moth_Geometridae,I_PBA5130.jpg",I_PBA5130,moth Geometridae,,
"moth,I_PBA5131.jpg",I_PBA5131,moth,,
"Orthofidonia_sp_san_luis_a,I_PBA5133.jpg",I_PBA5133,Orthofidonia sp_san_luis_a,,
"Nematocampa_completa,I_PBA5135.jpg",I_PBA5135,Nematocampa completa,,
"Macaria_sp_san_luis_a,I_PBA5136.jpg",I_PBA5136,Macaria sp_san_luis_a,,
"Phyllodonta_latrata,I_PBA5137.jpg",I_PBA5137,Phyllodonta latrata,,
"Cliniodes_opalalis,I_PBA5138.jpg",I_PBA5138,Cliniodes opalalis,,
"moth_plume,I_PBA5139.jpg",I_PBA5139,moth plume,,
"Bertholdia_albipuncta,I_PBA5140.jpg",I_PBA5140,Bertholdia albipuncta,,
"Hampsonodes_mastoides,I_PBA5141.jpg",I_PBA5141,Hampsonodes mastoides,,
"Macaria_sp_san_luis_a,I_PBA5142.jpg",I_PBA5142,Macaria sp_san_luis_a,,
"moth_micro,I_PBA5143.jpg",I_PBA5143,moth micro,,
"moth_Pyralidae,I_PBA5144.jpg",I_PBA5144,moth Pyralidae,,
"moth_Notodontidae,I_PBA5145.jpg",I_PBA5145,moth Notodontidae,,
"Ptychamalia_sp_san_luis_a,I_PBA5146.jpg",I_PBA5146,Ptychamalia sp_san_luis_a,,
"Gonodonta_sinaldus,I_PBA5147.jpg",I_PBA5147,Gonodonta sinaldus,,
"Eulepidotis_guttata--ouocco,I_PBA5148.jpg",I_PBA5148,Eulepidotis guttata--ouocco,,
"moth_todo,I_PBA5149.jpg",I_PBA5149,moth todo,,
"moth_Geometridae,I_PBA5150.jpg",I_PBA5150,moth Geometridae,,
"moth_micro,I_PBA5151.jpg",I_PBA5151,moth micro,,
"Trygodes_amphion,I_PBA5152.jpg",I_PBA5152,Trygodes amphion,,
"moth_Geometridae,I_PBA5153.jpg",I_PBA5153,moth Geometridae,,
"moth_Crambidae,I_PBA5154.jpg",I_PBA5154,moth Crambidae,,
"moth_Crambidae,I_PBA5155.jpg",I_PBA5155,moth Crambidae,,
"Nematocampa_completa,I_PBA5156.jpg",I_PBA5156,Nematocampa completa,,
"moth_Geometridae,I_PBA5157.jpg",I_PBA5157,moth Geometridae,,
"moth_Notodontidae,I_PBA5158.jpg",I_PBA5158,moth Notodontidae,,
"moth_misc_macro,I_PBA5159.jpg",I_PBA5159,moth misc macro,,
"beetle,I_PBA5160.jpg",I_PBA5160,beetle,,
"moth_Lascoria,I_PBA5161.jpg",I_PBA5161,moth Lascoria,,
"Cell_phone,I_PBA5162.jpg",I_PBA5162,Cell phone,,
"light,I_PBA5163.jpg",I_PBA5163,light,,
"Epitausa_dilina,I_PBA5164.jpg",I_PBA5164,Epitausa dilina,,
"moth_Noctuidae,I_PBA5165.jpg",I_PBA5165,moth Noctuidae,,
"moth_micro,I_PBA5166.jpg",I_PBA5166,moth micro,,
"moth_emerald,I_PBA5167.jpg",I_PBA5167,moth emerald,,
"Melese_monima,I_PBA5168.jpg",I_PBA5168,Melese monima,,
"moth_micro,I_PBA5169.jpg",I_PBA5169,moth micro,,
"moth_Tortricidae,I_PBA5170.jpg",I_PBA5170,moth Tortricidae,,
"Bagisara_laverna,I_PBA5171.jpg",I_PBA5171,Bagisara laverna,,
"stink_bug,I_PBA5172.jpg",I_PBA5172,stink bug,,
"Micrathetis_dasarada,I_PBA5173.jpg",I_PBA5173,Micrathetis dasarada,,
"moth_micro,I_PBA5174.jpg",I_PBA5174,moth micro,,
"moth_micro,I_PBA5175.jpg",I_PBA5175,moth micro,,
"moth_Tortricidae,I_PBA5177.jpg",I_PBA5177,moth Tortricidae,,
"moth,I_PBA5178.jpg",I_PBA5178,moth,,
"moth_Tortricidae,I_PBA5180.jpg",I_PBA5180,moth Tortricidae,,
"moth_Geometridae,I_PBA5182.jpg",I_PBA5182,moth Geometridae,,
"Orthofidonia_sp_san_luis_a,I_PBA5183.jpg",I_PBA5183,Orthofidonia sp_san_luis_a,,
"moth,I_PBA5184.jpg",I_PBA5184,moth,,
"moth_emerald,I_PBA5185.jpg",I_PBA5185,moth emerald,,
"Idaea_sp_group_san_luis,I_PBA5186.jpg",I_PBA5186,Idaea sp_group_san_luis,,
"moth_Geometridae,I_PBA5187.jpg",I_PBA5187,moth Geometridae,,
"moth_micro,I_PBA5188.jpg",I_PBA5188,moth micro,,
"Argyrosticta_aurifundens,I_PBA5189.jpg",I_PBA5189,Argyrosticta aurifundens,,
"moth_Noctuidae_delta,I_PBA5190.jpg",I_PBA5190,moth Noctuidae delta,,
"Herbita_amicaria,I_PBA5191.jpg",I_PBA5191,Herbita amicaria,,
"Sphacelodes_vulneraria,I_PBA5192.jpg",I_PBA5192,Sphacelodes vulneraria,,
"moth_Noctuidae,I_PBA5193.jpg",I_PBA5193,moth Noctuidae,,
"Euphyia_sp_group_san_luis,I_PBA5194.jpg",I_PBA5194,Euphyia sp_group_san_luis,,
"moth,I_PBA5195.jpg",I_PBA5195,moth,,
"Leptostales_crossii,I_PBA5196.jpg",I_PBA5196,Leptostales crossii,,
"moth_plume,I_PBA5197.jpg",I_PBA5197,moth plume,,
"Paragonia_cruraria,I_PBA5198.jpg",I_PBA5198,Paragonia cruraria,,
"moth_Geometridae,I_PBA5199.jpg",I_PBA5199,moth Geometridae,,
"moth_Geometridae,I_PBA5200.jpg",I_PBA5200,moth Geometridae,,
"moth_Crambidae,I_PBA5201.jpg",I_PBA5201,moth Crambidae,,
"moth_Crambidae,I_PBA5202.jpg",I_PBA5202,moth Crambidae,,
"Clemensia_leopardina,I_PBA5203.jpg",I_PBA5203,Clemensia leopardina,,
"Macaria_pernicata,I_PBA5204.jpg",I_PBA5204,Macaria pernicata,,
"moth_Crambidae,I_PBA5205.jpg",I_PBA5205,moth Crambidae,,
"moth_Geometridae,I_PBA5206.jpg",I_PBA5206,moth Geometridae,,
"moth,I_PBA5207.jpg",I_PBA5207,moth,,
"Epicrisias_eschara,I_PBA5208.jpg",I_PBA5208,Epicrisias eschara,,
"moth_Tortricidae,I_PBA5209.jpg",I_PBA5209,moth Tortricidae,,
"Idaea_sp_group_san_luis,I_PBA5210.jpg",I_PBA5210,Idaea sp_group_san_luis,,
"moth_micro,I_PBA5211.jpg",I_PBA5211,moth micro,,
"moth_Geometridae,I_PBA5212.jpg",I_PBA5212,moth Geometridae,,
"Semiothisa_divergentata,I_PBA5213.jpg",I_PBA5213,Semiothisa divergentata,,
"moth_Geometridae,I_PBA5214.jpg",I_PBA5214,moth Geometridae,,
"moth_Notodontidae,I_PBA5215.jpg",I_PBA5215,moth Notodontidae,,
"moth_Crambidae,I_PBA5216.jpg",I_PBA5216,moth Crambidae,,
"Ptychamalia_sp_san_luis_a,I_PBA5217.jpg",I_PBA5217,Ptychamalia sp_san_luis_a,,
"Semiothisa_divergentata,I_PBA5218.jpg",I_PBA5218,Semiothisa divergentata,,
"moth_Geometridae,I_PBA5219.jpg",I_PBA5219,moth Geometridae,,
"Gn_sp_san_luis_1028,I_PBA5220.jpg",I_PBA5220,Gn sp_san_luis_1028,,
"moth_Hemiceras,I_PBA5221.jpg",I_PBA5221,moth Hemiceras,,
"Glena_mopsaria,I_PBA5223.jpg",I_PBA5223,Glena mopsaria,,
"Euphyia_sp_group_san_luis,I_PBA5224.jpg",I_PBA5224,Euphyia sp_group_san_luis,,
"moth_Noctuidae,I_PBA5225.jpg",I_PBA5225,moth Noctuidae,,
"Eupithecia_sp_group_san_luis,I_PBA5226.jpg",I_PBA5226,Eupithecia sp_group_san_luis,,
"moth_Notodontidae,I_PBA5227.jpg",I_PBA5227,moth Notodontidae,,
"moth_Crambidae,I_PBA5228.jpg",I_PBA5228,moth Crambidae,,
"moth_micro,I_PBA5229.jpg",I_PBA5229,moth micro,,
"Glena_mopsaria,I_PBA5230.jpg",I_PBA5230,Glena mopsaria,,
"moth_Geometridae,I_PBA5231.jpg",I_PBA5231,moth Geometridae,,
"moth_Tortricidae,I_PBA5232.jpg",I_PBA5232,moth Tortricidae,,
"moth_micro,I_PBA5233.jpg",I_PBA5233,moth micro,,
"Euphyia_sp_group_san_luis,I_PBA5234.jpg",I_PBA5234,Euphyia sp_group_san_luis,,
"Himeromima_aulis,I_PBA5235.jpg",I_PBA5235,Himeromima aulis,,
"moth_Tortricidae,I_PBA5236.jpg",I_PBA5236,moth Tortricidae,,
"moth_Tortricidae,I_PBA5237.jpg",I_PBA5237,moth Tortricidae,,
"moth_Notodontidae,I_PBA5238.jpg",I_PBA5238,moth Notodontidae,,
"moth_Tortricidae,I_PBA5239.jpg",I_PBA5239,moth Tortricidae,,
"moth_micro,I_PBA5240.jpg",I_PBA5240,moth micro,,
"moth_Notodontidae,I_PBA5241.jpg",I_PBA5241,moth Notodontidae,,
"moth_misc_micro,I_PBA5242.jpg",I_PBA5242,moth misc micro,,
"moth,I_PBA5243.jpg",I_PBA5243,moth,,
"Semiothisa_divergentata,I_PBA5244.jpg",I_PBA5244,Semiothisa divergentata,,
"Idaea_sp_group_san_luis,I_PBA5245.jpg",I_PBA5245,Idaea sp_group_san_luis,,
"moth_Geometridae,I_PBA5246.jpg",I_PBA5246,moth Geometridae,,
"Eulepte_concordalis,I_PBA5247.jpg",I_PBA5247,Eulepte concordalis,,
"moth_micro,I_PBA5248.jpg",I_PBA5248,moth micro,,
"moth,I_PBA5249.jpg",I_PBA5249,moth,,
"moth,I_PBA5250.jpg",I_PBA5250,moth,,
"moth,I_PBA5251.jpg",I_PBA5251,moth,,
"moth_micro,I_PBA5252.jpg",I_PBA5252,moth micro,,
"Nola_sp_san_luis_a,I_PBA5253.jpg",I_PBA5253,Nola sp_san_luis_a,,
"moth_Tortricidae,I_PBA5254.jpg",I_PBA5254,moth Tortricidae,,
"moth_todo,I_PBA5255.jpg",I_PBA5255,moth todo,,
"moth_Mocis,I_PBA5256.jpg",I_PBA5256,moth Mocis,,
"moth_Saturniidae,I_PBA5257.jpg",I_PBA5257,moth Saturniidae,,
"Nemoria_vermiculata,I_PBA5259.jpg",I_PBA5259,Nemoria vermiculata,,
"Epimecis_matronaria--nasica,I_PBA5260.jpg",I_PBA5260,Epimecis matronaria--nasica,,
"moth_Lascoria,I_PBA5261.jpg",I_PBA5261,moth Lascoria,,
"Idaea_sp_group_san_luis,I_PBA5262.jpg",I_PBA5262,Idaea sp_group_san_luis,,
"Nemoria_defectiva,I_PBA5263.jpg",I_PBA5263,Nemoria defectiva,,
"Himeromima_aulis,I_PBA5264.jpg",I_PBA5264,Himeromima aulis,,
"moth_plume,I_PBA5265.jpg",I_PBA5265,moth plume,,
"moth,I_PBA5266.jpg",I_PBA5266,moth,,
"Eulepte_concordalis,I_PBA5267.jpg",I_PBA5267,Eulepte concordalis,,
"moth_Crambidae,I_PBA5268.jpg",I_PBA5268,moth Crambidae,,
"moth_Noctuidae,I_PBA5269.jpg",I_PBA5269,moth Noctuidae,,
"Gizma_undilinealis,I_PBA5270.jpg",I_PBA5270,Gizma undilinealis,,
"moth_Geometridae,I_PBA5271.jpg",I_PBA5271,moth Geometridae,,
"Gn_sp_san_luis_1011,I_PBA5272.jpg",I_PBA5272,Gn_sp_san_luis_1011,,
"moth_Geometridae,I_PBA5273.jpg",I_PBA5273,moth Geometridae,,
"moth_Crambidae,I_PBA5274.jpg",I_PBA5274,moth Crambidae,,
"Bagisara_repanda,I_PBA5275.jpg",I_PBA5275,Bagisara repanda,,
"Condica_mimica,I_PBA5277.jpg",I_PBA5277,Condica mimica,,
"moth_Noctuidae,I_PBA5278.jpg",I_PBA5278,moth Noctuidae,,
"light,I_PBA5281.jpg",I_PBA5281,light,,
"butterfly,I_PBA5282.jpg",I_PBA5282,butterfly,,
"Rhabdatomis_laudamia,I_PBA5283.jpg",I_PBA5283,Rhabdatomis laudamia,,
"moth_Noctuidae,I_PBA5284.jpg",I_PBA5284,moth Noctuidae,,
"Iridopsis_lurida--oberthuri--herse,I_PBA5285.jpg",I_PBA5285,Iridopsis lurida--oberthuri--herse,,
"moth,I_PBA5286.jpg",I_PBA5286,moth,,
"moth,I_PBA5287.jpg",I_PBA5287,moth,,
"moth,I_PBA5288.jpg",I_PBA5288,moth,,
"moth_Geometridae,I_PBA5289.jpg",I_PBA5289,moth Geometridae,,
"Oospila_athena,I_PBA5290.jpg",I_PBA5290,Oospila athena,,
"moth,I_PBA5291.jpg",I_PBA5291,moth,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA5292.jpg",I_PBA5292,Hymenia perspectalis,Spotted Beet Webworm Moth,
"Phyllodonta_latrata,I_PBA5293.jpg",I_PBA5293,Phyllodonta latrata,,
"Eois_sp_san_luis_e,I_PBA5294.jpg",I_PBA5294,Eois sp_san_luis_e,,
"Orthofidonia_sp_san_luis_a,I_PBA5295.jpg",I_PBA5295,Orthofidonia sp_san_luis_a,,
"Semaeopus_viridiplaga,I_PBA5297.jpg",I_PBA5297,Semaeopus viridiplaga,,
"moth_Megalopygidae_-_Limacodidae,I_PBA5298.jpg",I_PBA5298,moth Megalopygidae - Limacodidae,,
"Idaea_sp_group_san_luis,I_PBA5299.jpg",I_PBA5299,Idaea sp_group_san_luis,,
"moth_Geometridae,I_PBA5300.jpg",I_PBA5300,moth Geometridae,,
"Eois_sp_san_luis_s,I_PBA5301.jpg",I_PBA5301,Eois sp_san_luis_s,,
"Rhabdatomis_laudamia,I_PBA5302.jpg",I_PBA5302,Rhabdatomis laudamia,,
"moth,I_PBA5303.jpg",I_PBA5303,moth,,
"moth_Geometridae,I_PBA5304.jpg",I_PBA5304,moth Geometridae,,
"Himeromima_aulis,I_PBA5305.jpg",I_PBA5305,Himeromima aulis,,
"Oospila_venezuelata,I_PBA5306.jpg",I_PBA5306,Oospila venezuelata,,
"moth_Tortricidae,I_PBA5307.jpg",I_PBA5307,moth Tortricidae,,
"moth,I_PBA5308.jpg",I_PBA5308,moth,,
"Oospila_athena,I_PBA5309.jpg",I_PBA5309,Oospila athena,,
"Ptychamalia_sp_san_luis_a,I_PBA5310.jpg",I_PBA5310,Ptychamalia sp_san_luis_a,,
"moth_plume,I_PBA5311.jpg",I_PBA5311,moth plume,,
"moth,I_PBA5312.jpg",I_PBA5312,moth,,
"Himeromima_aulis,I_PBA5313.jpg",I_PBA5313,Himeromima aulis,,
"Nephodia_auxesia,I_PBA5314.jpg",I_PBA5314,Nephodia auxesia,,
"moth_Geometridae,I_PBA5315.jpg",I_PBA5315,moth Geometridae,,
"Macrocneme_iole,I_PBA5317.jpg",I_PBA5317,Macrocneme iole,,
"Nephodia_auxesia,I_PBA5318.jpg",I_PBA5318,Nephodia auxesia,,
"moth_Notodontidae,I_PBA5319.jpg",I_PBA5319,moth Notodontidae,,
"moth_plume,I_PBA5320.jpg",I_PBA5320,moth plume,,
"Iridopsis_validaria,I_PBA5321.jpg",I_PBA5321,Iridopsis validaria,,
"moth_Crambidae,I_PBA5322.jpg",I_PBA5322,moth Crambidae,,
"Dysschema_leucophaea,I_PBA5323.jpg",I_PBA5323,Dysschema leucophaea,,
"butterfly,I_PBA5324.jpg",I_PBA5324,butterfly,,
"moth_Geometridae,I_PBA5325.jpg",I_PBA5325,moth Geometridae,,
"moth_Noctuidae_delta,I_PBA5327.jpg",I_PBA5327,moth Noctuidae delta,,
"moth_Megalopygidae_-_Limacodidae,I_PBA5328.jpg",I_PBA5328,moth Megalopygidae - Limacodidae,,
"moth,I_PBA5329.jpg",I_PBA5329,moth,,
"moth_Saturniidae,I_PBA5330.jpg",I_PBA5330,moth Saturniidae,,
"moth_Saturniidae,I_PBA5331.jpg",I_PBA5331,moth Saturniidae,,
"moth_micro,I_PBA5332.jpg",I_PBA5332,moth micro,,
"moth,I_PBA5333.jpg",I_PBA5333,moth,,
"Microphysetica_hermeasalis,I_PBA5334.jpg",I_PBA5334,Microphysetica hermeasalis,,
"moth,I_PBA5335.jpg",I_PBA5335,moth,,
"moth,I_PBA5336.jpg",I_PBA5336,moth,,
"Meganola_sp_san_luis_b,I_PBA5337.jpg",I_PBA5337,Meganola sp_san_luis_b,,
"Iridopsis_validaria,I_PBA5339.jpg",I_PBA5339,Iridopsis validaria,,
"moth_Megalopygidae_-_Limacodidae,I_PBA5340.jpg",I_PBA5340,moth Megalopygidae - Limacodidae,,
"moth_Notodontidae,I_PBA5341.jpg",I_PBA5341,moth Notodontidae,,
"moth_Saturniidae,I_PBA5342.jpg",I_PBA5342,moth Saturniidae,,
"Hypercompe_icasia,I_PBA5343.jpg",I_PBA5343,Hypercompe icasia,,
"Idaea_sp_group_san_luis,I_PBA5344.jpg",I_PBA5344,Idaea sp_group_san_luis,,
"moth_plume,I_PBA5345.jpg",I_PBA5345,moth plume,,
"moth_Saturniidae,I_PBA5346.jpg",I_PBA5346,moth Saturniidae,,
