Filename,Identifier,scientificName,CommonName,Comments
"moth_Tortricidae,I_PBA10046.jpg",I_PBA10046,moth Tortricidae,,
"moth_Geometridae,I_PBA10047.jpg",I_PBA10047,moth Geometridae,,
"moth_Saturniidae,I_PBA10048.jpg",I_PBA10048,moth Saturniidae,,
"moth_Saturniidae,I_PBA10049.jpg",I_PBA10049,moth Saturniidae,,
"Nematocampa_completa,I_PBA10050.jpg",I_PBA10050,Nematocampa completa,,
"moth_Saturniidae,I_PBA10051.jpg",I_PBA10051,moth Saturniidae,,
"moth_Noctuidae,I_PBA10052.jpg",I_PBA10052,moth Noctuidae,,
"insect,I_PBA10053.jpg",I_PBA10053,insect,,
"moth_Noctuidae,I_PBA10054.jpg",I_PBA10054,moth Noctuidae,,
"Clemensia_leopardina,I_PBA10055.jpg",I_PBA10055,Clemensia leopardina,,
"Amaxia_apyga,I_PBA10056.jpg",I_PBA10056,Amaxia apyga,,
"moth_Crambidae,I_PBA10057.jpg",I_PBA10057,moth Crambidae,,
"moth_Geometridae,I_PBA10058.jpg",I_PBA10058,moth Geometridae,,
"moth_Geometridae,I_PBA10059.jpg",I_PBA10059,moth Geometridae,,
"moth_Noctuidae,I_PBA10060.jpg",I_PBA10060,moth Noctuidae,,
"moth_Crambidae,I_PBA10061.jpg",I_PBA10061,moth Crambidae,,
"Epimecis_matronaria--nasica,I_PBA10062.jpg",I_PBA10062,Epimecis matronaria--nasica,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10063.jpg",I_PBA10063,moth Megalopygidae - Limacodidae,,
"moth_Geometridae,I_PBA10064.jpg",I_PBA10064,moth Geometridae,,
"moth_Tortricidae,I_PBA10065.jpg",I_PBA10065,moth Tortricidae,,
"Oospila_venezuelata,I_PBA10066.jpg",I_PBA10066,Oospila venezuelata,,
"moth_Notodontidae,I_PBA10067.jpg",I_PBA10067,moth Notodontidae,,
"moth_Geometridae,I_PBA10068.jpg",I_PBA10068,moth Geometridae,,
"Nemoria_defectiva,I_PBA10069.jpg",I_PBA10069,Nemoria defectiva,,
"Leucotmemis_nexa,I_PBA10070.jpg",I_PBA10070,Leucotmemis nexa,,
"Hemiceras_vecina,I_PBA10071.jpg",I_PBA10071,Hemiceras vecina,,
"moth_Noctuidae,I_PBA10072.jpg",I_PBA10072,moth Noctuidae,,
"moth_Mocis,I_PBA10073.jpg",I_PBA10073,moth Mocis,,
"moth_misc_macro,I_PBA10074.jpg",I_PBA10074,moth misc macro,,
"Meganola_sp_san_luis_b,I_PBA10075.jpg",I_PBA10075,Meganola sp_san_luis_b,,
"moth_Noctuidae,I_PBA10076.jpg",I_PBA10076,moth Noctuidae,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_PBA10077.jpg",I_PBA10077,Afrida ydatodes,Dyars Lichen Moth,
"moth_Saturniidae,I_PBA10078.jpg",I_PBA10078,moth Saturniidae,,
"moth_Notodontidae,I_PBA10079.jpg",I_PBA10079,moth Notodontidae,,
"Meganola_sp_san_luis_b,I_PBA10080.jpg",I_PBA10080,Meganola sp_san_luis_b,,
"Iridopsis_lurida--oberthuri--herse,I_PBA10081.jpg",I_PBA10081,Iridopsis lurida--oberthuri--herse,,
"moth_Notodontidae,I_PBA10082.jpg",I_PBA10082,moth Notodontidae,,
"moth_Notodontidae,I_PBA10083.jpg",I_PBA10083,moth Notodontidae,,
"moth_Tortricidae,I_PBA10084.jpg",I_PBA10084,moth Tortricidae,,
"moth_Crambidae,I_PBA10085.jpg",I_PBA10085,moth Crambidae,,
"Nematocampa_completa,I_PBA10086.jpg",I_PBA10086,Nematocampa completa,,
"moth_Geometridae,I_PBA10087.jpg",I_PBA10087,moth Geometridae,,
"moth_Arctiidae,I_PBA10088.jpg",I_PBA10088,moth Arctiidae,,
"Eucereon_aroa,I_PBA10089.jpg",I_PBA10089,Eucereon aroa,,
"moth,I_PBA10090.jpg",I_PBA10090,moth,,
"moth_Gelechiidae_Dichomeris,I_PBA10091.jpg",I_PBA10091,moth Gelechiidae Dichomeris,,
"moth_Sphingidae,I_PBA10092.jpg",I_PBA10092,moth Sphingidae,,
"moth_Crambidae,I_PBA10093.jpg",I_PBA10093,moth Crambidae,,
"Clemensia_brunneomedia,I_PBA10094.jpg",I_PBA10094,Clemensia brunneomedia,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10095.jpg",I_PBA10095,moth Megalopygidae - Limacodidae,,
"Oospila_venezuelata,I_PBA10096.jpg",I_PBA10096,Oospila venezuelata,,
"Hymenia_perspectalis,_Spotted_Beet_Webworm_Moth,I_PBA10097.jpg",I_PBA10097,Hymenia perspectalis,Spotted Beet Webworm Moth,
"moth_Megalopygidae_-_Limacodidae,I_PBA10098.jpg",I_PBA10098,moth Megalopygidae - Limacodidae,,
"moth_Notodontidae,I_PBA10099.jpg",I_PBA10099,moth Notodontidae,,
"moth_Crambidae,I_PBA10100.jpg",I_PBA10100,moth Crambidae,,
"Phalaenophana_pyramusalis,_Dark-Banded_Owlet_Moth,I_PBA10101.jpg",I_PBA10101,Phalaenophana pyramusalis,Dark-Banded Owlet Moth,
"moth_Crambidae,I_PBA10102.jpg",I_PBA10102,moth Crambidae,,
"moth_Crambidae,I_PBA10103.jpg",I_PBA10103,moth Crambidae,,
"moth,I_PBA10104.jpg",I_PBA10104,moth,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_PBA10105.jpg",I_PBA10105,Afrida ydatodes,Dyars Lichen Moth,
"moth_Megalopygidae_-_Limacodidae,I_PBA10106.jpg",I_PBA10106,moth Megalopygidae - Limacodidae,,
"Natada_fusca,I_PBA10107.jpg",I_PBA10107,Natada fusca,,
"moth_Notodontidae,I_PBA10108.jpg",I_PBA10108,moth Notodontidae,,
"moth_Noctuidae,I_PBA10109.jpg",I_PBA10109,moth Noctuidae,,
"moth_Notodontidae,I_PBA10110.jpg",I_PBA10110,moth Notodontidae,,
"Crinodes_schausi,I_PBA10111.jpg",I_PBA10111,Crinodes schausi,,
"Clemensia_leopardina,I_PBA10112.jpg",I_PBA10112,Clemensia leopardina,,
"Dysschema_mariamne,I_PBA10113.jpg",I_PBA10113,Dysschema mariamne,,
"Herminodes_sp_san_luis_a,I_PBA10114.jpg",I_PBA10114,Herminodes sp_san_luis_a,,
"moth_Noctuidae,I_PBA10115.jpg",I_PBA10115,moth Noctuidae,,
"moth_Crambidae,I_PBA10116.jpg",I_PBA10116,moth Crambidae,,
"moth_Notodontidae,I_PBA10117.jpg",I_PBA10117,moth Notodontidae,,
"moth_Noctuidae,I_PBA10118.jpg",I_PBA10118,moth Noctuidae,,
"insect,I_PBA10119.jpg",I_PBA10119,insect,,
"moth,I_PBA10120.jpg",I_PBA10120,moth,,
"Iridopsis_lurida--oberthuri--herse,I_PBA10121.jpg",I_PBA10121,Iridopsis lurida--oberthuri--herse,,
"moth_Noctuidae,I_PBA10122.jpg",I_PBA10122,moth Noctuidae,,
"Euphyia_sp_group_san_luis,I_PBA10123.jpg",I_PBA10123,Euphyia sp_group_san_luis,,
"moth_Sphingidae,I_PBA10124.jpg",I_PBA10124,moth Sphingidae,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_PBA10125.jpg",I_PBA10125,Afrida ydatodes,Dyars Lichen Moth,
"moth_misc_macro,I_PBA10126.jpg",I_PBA10126,moth misc macro,,
"moth_Notodontidae,I_PBA10127.jpg",I_PBA10127,moth Notodontidae,,
"moth_Notodontidae,I_PBA10128.jpg",I_PBA10128,moth Notodontidae,,
"moth_Notodontidae,I_PBA10129.jpg",I_PBA10129,moth Notodontidae,,
"Paragonia_cruraria,I_PBA10130.jpg",I_PBA10130,Paragonia cruraria,,
"moth_Notodontidae,I_PBA10131.jpg",I_PBA10131,moth Notodontidae,,
"Rhabdatomis_laudamia,I_PBA10132.jpg",I_PBA10132,Rhabdatomis laudamia,,
"moth_Macrodes,I_PBA10133.jpg",I_PBA10133,moth Macrodes,,
"Clemensia_brunneomedia,I_PBA10134.jpg",I_PBA10134,Clemensia brunneomedia,,
"Meganola_sp_san_luis_b,I_PBA10135.jpg",I_PBA10135,Meganola sp_san_luis_b,,
"Afrida_sp_san_luis_a,I_PBA10136.jpg",I_PBA10136,Afrida sp_san_luis_a,,
"Glena_mopsaria,I_PBA10137.jpg",I_PBA10137,Glena mopsaria,,
"moth_Geometridae,I_PBA10138.jpg",I_PBA10138,moth Geometridae,,
"moth_Geometridae,I_PBA10139.jpg",I_PBA10139,moth Geometridae,,
"Microphysetica_hermeasalis,I_PBA10140.jpg",I_PBA10140,Microphysetica hermeasalis,,
"Rhabdatomis_laudamia,I_PBA10141.jpg",I_PBA10141,Rhabdatomis laudamia,,
"moth_Notodontidae,I_PBA10142.jpg",I_PBA10142,moth Notodontidae,,
"Nephodia_auxesia,I_PBA10143.jpg",I_PBA10143,Nephodia auxesia,,
"moth_Mocis,I_PBA10144.jpg",I_PBA10144,moth Mocis,,
"moth_Crambidae,I_PBA10145.jpg",I_PBA10145,moth Crambidae,,
"Hygrochroma_nondina,I_PBA10146.jpg",I_PBA10146,Hygrochroma nondina,,
"Phalaenophana_pyramusalis,_Dark-Banded_Owlet_Moth,I_PBA10147.jpg",I_PBA10147,Phalaenophana pyramusalis,Dark-Banded Owlet Moth,
"moth_Crambidae,I_PBA10148.jpg",I_PBA10148,moth Crambidae,,
"Talara_mona,I_PBA10149.jpg",I_PBA10149,Talara mona,,
"insect,I_PBA10150.jpg",I_PBA10150,insect,,
"moth_Tortricidae,I_PBA10151.jpg",I_PBA10151,moth Tortricidae,,
"moth_Mocis,I_PBA10152.jpg",I_PBA10152,moth Mocis,,
"moth_Crambidae,I_PBA10153.jpg",I_PBA10153,moth Crambidae,,
"moth_Arctiidae,I_PBA10154.jpg",I_PBA10154,moth Arctiidae,,
"moth_Arctiidae,I_PBA10155.jpg",I_PBA10155,moth Arctiidae,,
"Antiblemma_concinnula,I_PBA10156.jpg",I_PBA10156,Antiblemma concinnula,,
"moth_Crambidae,I_PBA10157.jpg",I_PBA10157,moth Crambidae,,
"Xenosoma_nigromarginatum,I_PBA10158.jpg",I_PBA10158,Xenosoma nigromarginatum,,
"moth_Crambidae,I_PBA10159.jpg",I_PBA10159,moth Crambidae,,
"light,I_PBA10160.jpg",I_PBA10160,light,,
"moth_misc_macro,I_PBA10161.jpg",I_PBA10161,moth misc macro,,
"Crinodes_schausi,I_PBA10162.jpg",I_PBA10162,Crinodes schausi,,
"Meganola_sp_san_luis_b,I_PBA10163.jpg",I_PBA10163,Meganola sp_san_luis_b,,
"insect,I_PBA10164.jpg",I_PBA10164,insect,,
"moth,I_PBA10165.jpg",I_PBA10165,moth,,
"moth_Saturniidae,I_PBA10166.jpg",I_PBA10166,moth Saturniidae,,
"moth_Sphingidae,I_PBA10167.jpg",I_PBA10167,moth Sphingidae,,
"moth_Saturniidae,I_PBA10168.jpg",I_PBA10168,moth Saturniidae,,
"Cliniodes_opalalis,I_PBA10169.jpg",I_PBA10169,Cliniodes opalalis,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10170.jpg",I_PBA10170,moth Megalopygidae - Limacodidae,,
"Zale_peruncta,I_PBA10171.jpg",I_PBA10171,Zale peruncta,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10172.jpg",I_PBA10172,moth Megalopygidae - Limacodidae,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10173.jpg",I_PBA10173,moth Megalopygidae - Limacodidae,,
"Gonodonta_paraequalis,I_PBA10174.jpg",I_PBA10174,Gonodonta paraequalis,,
"moth_Noctuidae,I_PBA10175.jpg",I_PBA10175,moth Noctuidae,,
"moth_Notodontidae,I_PBA10176.jpg",I_PBA10176,moth Notodontidae,,
"insect,I_PBA10177.jpg",I_PBA10177,insect,,
"insect,I_PBA10178.jpg",I_PBA10178,insect,,
"insect,I_PBA10179.jpg",I_PBA10179,insect,,
"moth_todo,I_PBA10180.jpg",I_PBA10180,moth todo,,
"moth_Geometridae,I_PBA10181.jpg",I_PBA10181,moth Geometridae,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10182.jpg",I_PBA10182,moth Megalopygidae - Limacodidae,,
"Nemoria_vermiculata,I_PBA10183.jpg",I_PBA10183,Nemoria vermiculata,,
"moth_Crambidae,I_PBA10184.jpg",I_PBA10184,moth Crambidae,,
"moth_Saturniidae,I_PBA10185.jpg",I_PBA10185,moth Saturniidae,,
"Nemoria_defectiva,I_PBA10186.jpg",I_PBA10186,Nemoria defectiva,,
"Nepheloleuca_illiturata,I_PBA10187.jpg",I_PBA10187,Nepheloleuca illiturata,,
"Nephodia_betala,I_PBA10188.jpg",I_PBA10188,Nephodia betala,,
"moth_Notodontidae,I_PBA10189.jpg",I_PBA10189,moth Notodontidae,,
"Perigea_leucanoides,I_PBA10190.jpg",I_PBA10190,Perigea leucanoides,,
"moth_Noctuidae_delta,I_PBA10191.jpg",I_PBA10191,moth Noctuidae delta,,
"moth_Tortricidae,I_PBA10192.jpg",I_PBA10192,moth Tortricidae,,
"Megaloptera,I_PBA10193.jpg",I_PBA10193,Megaloptera,,
"moth_plume,I_PBA10194.jpg",I_PBA10194,moth plume,,
"Dysschema_lycaste,I_PBA10195.jpg",I_PBA10195,Dysschema lycaste,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10196.jpg",I_PBA10196,moth Megalopygidae - Limacodidae,,
"Brachurapteryx_tesserata,I_PBA10197.jpg",I_PBA10197,Brachurapteryx tesserata,,
"Dysschema_lycaste,I_PBA10198.jpg",I_PBA10198,Dysschema lycaste,,
"Hypena_lollia,I_PBA10199.jpg",I_PBA10199,Hypena lollia,,
"moth_Gelechiidae_Dichomeris,I_PBA10200.jpg",I_PBA10200,moth Gelechiidae Dichomeris,,
"Paragonia_cruraria,I_PBA10201.jpg",I_PBA10201,Paragonia cruraria,,
"Oospila_venezuelata,I_PBA10202.jpg",I_PBA10202,Oospila venezuelata,,
"Eacles_ormondei,I_PBA10203.jpg",I_PBA10203,Eacles ormondei,,
"Paragonia_cruraria,I_PBA10204.jpg",I_PBA10204,Paragonia cruraria,,
"Crinodes_schausi,I_PBA10205.jpg",I_PBA10205,Crinodes schausi,,
"Oxydia_trychiata,I_PBA10206.jpg",I_PBA10206,Oxydia trychiata,,
"moth_Saturniidae,I_PBA10207.jpg",I_PBA10207,moth Saturniidae,,
"moth_misc_micro,I_PBA10208.jpg",I_PBA10208,moth misc micro,,
"moth_Sphingidae,I_PBA10209.jpg",I_PBA10209,moth Sphingidae,,
"Gn_sp_san_luis_1014,I_PBA10210.jpg",I_PBA10210,Gn_sp_san_luis_1014,,
"Hypena_lollia,I_PBA10211.jpg",I_PBA10211,Hypena lollia,,
"Nepheloleuca_illiturata,I_PBA10212.jpg",I_PBA10212,Nepheloleuca illiturata,,
"Oospila_venezuelata,I_PBA10213.jpg",I_PBA10213,Oospila venezuelata,,
"Hypercompe_nemophila,I_PBA10214.jpg",I_PBA10214,Hypercompe nemophila,,
"moth_Hemiceras,I_PBA10215.jpg",I_PBA10215,moth Hemiceras,,
"Lomographa_argentata,I_PBA10216.jpg",I_PBA10216,Lomographa argentata,,
"moth_Geometridae,I_PBA10217.jpg",I_PBA10217,moth Geometridae,,
"insect,I_PBA10218.jpg",I_PBA10218,insect,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10219.jpg",I_PBA10219,moth Megalopygidae - Limacodidae,,
"moth_Geometridae,I_PBA10220.jpg",I_PBA10220,moth Geometridae,,
"moth_Xylophanes,I_PBA10222.jpg",I_PBA10222,moth Xylophanes,,
"Antiblemma_sp_san_luis_a,I_PBA10223.jpg",I_PBA10223,Antiblemma sp_san_luis_a,,
"moth_Sphingidae,I_PBA10224.jpg",I_PBA10224,moth Sphingidae,,
"Paragonia_cruraria,I_PBA10225.jpg",I_PBA10225,Paragonia cruraria,,
"Crinodes_schausi,I_PBA10226.jpg",I_PBA10226,Crinodes schausi,,
"Anisoperas_atropunctaria,I_PBA10227.jpg",I_PBA10227,Anisoperas atropunctaria,,
"Hypercompe_nemophila,I_PBA10229.jpg",I_PBA10229,Hypercompe nemophila,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10230.jpg",I_PBA10230,moth Megalopygidae - Limacodidae,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA10231.jpg",I_PBA10231,Crambidia cephalica,Yellow-headed Lichen Moth,
"Eucereon_relegata,I_PBA10232.jpg",I_PBA10232,Eucereon relegata,,
"moth_Geometridae,I_PBA10233.jpg",I_PBA10233,moth Geometridae,,
"moth,I_PBA10234.jpg",I_PBA10234,moth,,
"moth_Notodontidae,I_PBA10235.jpg",I_PBA10235,moth Notodontidae,,
"moth_Saturniidae,I_PBA10236.jpg",I_PBA10236,moth Saturniidae,,
"Gn_sp_san_luis_1004,I_PBA10237.jpg",I_PBA10237,Gn sp_san_luis_1004,,
"insect,I_PBA10238.jpg",I_PBA10238,insect,,
"moth_Notodontidae,I_PBA10239.jpg",I_PBA10239,moth Notodontidae,,
"Clemensia_leopardina,I_PBA10240.jpg",I_PBA10240,Clemensia leopardina,,
"Afrida_ydatodes,_Dyars_Lichen_Moth,I_PBA10241.jpg",I_PBA10241,Afrida ydatodes,Dyars Lichen Moth,
"moth_Saturniidae,I_PBA10242.jpg",I_PBA10242,moth Saturniidae,,
"moth_Saturniidae,I_PBA10243.jpg",I_PBA10243,moth Saturniidae,,
"moth_Saturniidae,I_PBA10244.jpg",I_PBA10244,moth Saturniidae,,
"Trygodes_amphion,I_PBA10245.jpg",I_PBA10245,Trygodes amphion,,
"moth_Arctiidae,I_PBA10246.jpg",I_PBA10246,moth Arctiidae,,
"Megaloptera,I_PBA10247.jpg",I_PBA10247,Megaloptera,,
"moth,I_PBA10248.jpg",I_PBA10248,moth,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10249.jpg",I_PBA10249,moth Megalopygidae - Limacodidae,,
"insect,I_PBA10250.jpg",I_PBA10250,insect,,
"moth,I_PBA10251.jpg",I_PBA10251,moth,,
"moth_Geometridae,I_PBA10252.jpg",I_PBA10252,moth Geometridae,,
"Hemiceras_modesta,I_PBA10253.jpg",I_PBA10253,Hemiceras modesta,,
"insect,I_PBA10254.jpg",I_PBA10254,insect,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10255.jpg",I_PBA10255,moth Megalopygidae - Limacodidae,,
"moth_emerald,I_PBA10257.jpg",I_PBA10257,moth emerald,,
"moth_Saturniidae,I_PBA10258.jpg",I_PBA10258,moth Saturniidae,,
"moth_misc_micro,I_PBA10259.jpg",I_PBA10259,moth misc micro,,
"moth,I_PBA10260.jpg",I_PBA10260,moth,,
"Glena_mopsaria,I_PBA10261.jpg",I_PBA10261,Glena mopsaria,,
"moth,I_PBA10262.jpg",I_PBA10262,moth,,
"insect,I_PBA10263.jpg",I_PBA10263,insect,,
"moth_Oecophoridae,I_PBA10264.jpg",I_PBA10264,moth Oecophoridae,,
"moth_misc_micro,I_PBA10265.jpg",I_PBA10265,moth misc micro,,
"moth_Oecophoridae,I_PBA10266.jpg",I_PBA10266,moth Oecophoridae,,
"moth_Saturniidae,I_PBA10267.jpg",I_PBA10267,moth Saturniidae,,
"moth,I_PBA10268.jpg",I_PBA10268,moth,,
"Synnomos_sp_san_luis_a,I_PBA10269.jpg",I_PBA10269,Synnomos sp_san_luis_a,,
"moth_Noctuidae,I_PBA10270.jpg",I_PBA10270,moth Noctuidae,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10271.jpg",I_PBA10271,moth Megalopygidae - Limacodidae,,
"moth_Notodontidae,I_PBA10272.jpg",I_PBA10272,moth Notodontidae,,
"Dyspteris_tenuivitta,_Exquisite_Emerald,I_PBA10273.jpg",I_PBA10273,Dyspteris tenuivitta,Exquisite Emerald,
"moth_Tortricidae,I_PBA10274.jpg",I_PBA10274,moth Tortricidae,,
"Crinodes_schausi,I_PBA10275.jpg",I_PBA10275,Crinodes schausi,,
"Nola_sp_san_luis_a,I_PBA10276.jpg",I_PBA10276,Nola sp_san_luis_a,,
"moth_Notodontidae,I_PBA10277.jpg",I_PBA10277,moth Notodontidae,,
"moth,I_PBA10278.jpg",I_PBA10278,moth,,
"moth_Crambidae,I_PBA10279.jpg",I_PBA10279,moth Crambidae,,
"Herbita_amicaria,I_PBA10280.jpg",I_PBA10280,Herbita amicaria,,
"Cosmosoma_advena,I_PBA10281.jpg",I_PBA10281,Cosmosoma advena,,
"Crinodes_schausi,I_PBA10282.jpg",I_PBA10282,Crinodes schausi,,
"Oxydia_trychiata,I_PBA10283.jpg",I_PBA10283,Oxydia trychiata,,
"moth_Saturniidae,I_PBA10284.jpg",I_PBA10284,moth Saturniidae,,
"Oospila_venezuelata,I_PBA10285.jpg",I_PBA10285,Oospila venezuelata,,
"moth_Saturniidae,I_PBA10286.jpg",I_PBA10286,moth Saturniidae,,
"insect,I_PBA10287.jpg",I_PBA10287,insect,,
"Phyllodonta_latrata,I_PBA10288.jpg",I_PBA10288,Phyllodonta latrata,,
"Oospila_venezuelata,I_PBA10289.jpg",I_PBA10289,Oospila venezuelata,,
"moth_Notodontidae,I_PBA10290.jpg",I_PBA10290,moth Notodontidae,,
"moth_Tortricidae,I_PBA10291.jpg",I_PBA10291,moth Tortricidae,,
"Crinodes_schausi,I_PBA10292.jpg",I_PBA10292,Crinodes schausi,,
"Nemoria_defectiva,I_PBA10293.jpg",I_PBA10293,Nemoria defectiva,,
"Clemensia_leopardina,I_PBA10294.jpg",I_PBA10294,Clemensia leopardina,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10295.jpg",I_PBA10295,moth Megalopygidae - Limacodidae,,
"moth_misc_macro,I_PBA10296.jpg",I_PBA10296,moth misc macro,,
"moth_Notodontidae,I_PBA10297.jpg",I_PBA10297,moth Notodontidae,,
"Anisoperas_lurida,I_PBA10298.jpg",I_PBA10298,Anisoperas lurida,,
"Crambidia_cephalica,_Yellow-headed_Lichen_Moth,I_PBA10299.jpg",I_PBA10299,Crambidia cephalica,Yellow-headed Lichen Moth,
"Lophocampa_citrina,I_PBA10300.jpg",I_PBA10300,Lophocampa citrina,,
"Nematocampa_completa,I_PBA10301.jpg",I_PBA10301,Nematocampa completa,,
"Semaeopus_viridiplaga,I_PBA10302.jpg",I_PBA10302,Semaeopus viridiplaga,,
"Meganola_sp_san_luis_b,I_PBA10303.jpg",I_PBA10303,Meganola sp_san_luis_b,,
"Anisoperas_atropunctaria,I_PBA10304.jpg",I_PBA10304,Anisoperas atropunctaria,,
"moth_Geometridae,I_PBA10305.jpg",I_PBA10305,moth Geometridae,,
"Trygodes_amphion,I_PBA10306.jpg",I_PBA10306,Trygodes amphion,,
"Ammalo_helops,I_PBA10307.jpg",I_PBA10307,Ammalo helops,,
"Melanolophia_sp_san_luis,I_PBA10308.jpg",I_PBA10308,Melanolophia sp_san_luis,,
"moth_plume,I_PBA10309.jpg",I_PBA10309,moth plume,,
"Macaria_sp_san_luis_a,I_PBA10310.jpg",I_PBA10310,Macaria sp_san_luis_a,,
"moth_Megalopygidae_-_Limacodidae,I_PBA10311.jpg",I_PBA10311,moth Megalopygidae - Limacodidae,,
"Gn_sp_san_luis_1028,I_PBA10312.jpg",I_PBA10312,Gn_sp_san_luis_1028,,
"moth_emerald,I_PBA10313.jpg",I_PBA10313,moth emerald,,
"Herminodes_atrosignata,I_PBA10314.jpg",I_PBA10314,Herminodes atrosignata,,
"moth_Notodontidae,I_PBA10315.jpg",I_PBA10315,moth Notodontidae,,
"Epimecis_semicompleta,I_PBA10316.jpg",I_PBA10316,Epimecis semicompleta,,
"moth_Crambidae,I_PBA10317.jpg",I_PBA10317,moth Crambidae,,
"Epimecis_semicompleta,I_PBA10318.jpg",I_PBA10318,Epimecis semicompleta,,
