Filename,Identifier,scientificName,CommonName,Comments
"moth,I_PBA35782.jpg",I_PBA35782,moth,,
"moth,I_PBA35783.jpg",I_PBA35783,moth,,
"moth_Geometridae,I_PBA35784.jpg",I_PBA35784,moth Geometridae,,
"moth_Geometridae,I_PBA35785.jpg",I_PBA35785,moth Geometridae,,
"moth,I_PBA35786.jpg",I_PBA35786,moth,,
"moth_Geometridae,I_PBA35787.jpg",I_PBA35787,moth Geometridae,,
"moth_Geometridae,I_PBA35788.jpg",I_PBA35788,moth Geometridae,,
"moth,I_PBA35789.jpg",I_PBA35789,moth,,
"moth,I_PBA35790.jpg",I_PBA35790,moth,,
"moth_Geometridae,I_PBA35791.jpg",I_PBA35791,moth Geometridae,,
"moth,I_PBA35792.jpg",I_PBA35792,moth,,
"moth,I_PBA35793.jpg",I_PBA35793,moth,,
"moth,I_PBA35794.jpg",I_PBA35794,moth,,
"moth_Geometridae,I_PBA35795.jpg",I_PBA35795,moth Geometridae,,
"moth,I_PBA35796.jpg",I_PBA35796,moth,,
"moth_Geometridae,I_PBA35797.jpg",I_PBA35797,moth Geometridae,,
"moth_Geometridae,I_PBA35798.jpg",I_PBA35798,moth Geometridae,,
"moth,I_PBA35799.jpg",I_PBA35799,moth,,
"moth_Geometridae,I_PBA35800.jpg",I_PBA35800,moth Geometridae,,
"moth,I_PBA35801.jpg",I_PBA35801,moth,,
"moth_Noctuidae_delta,I_PBA35802.jpg",I_PBA35802,moth Noctuidae delta,,
"moth_Geometridae,I_PBA35803.jpg",I_PBA35803,moth Geometridae,,
"moth,I_PBA35804.jpg",I_PBA35804,moth,,
"moth,I_PBA35805.jpg",I_PBA35805,moth,,
"moth_Geometridae,I_PBA35806.jpg",I_PBA35806,moth Geometridae,,
"moth_Noctuidae_delta,I_PBA35807.jpg",I_PBA35807,moth Noctuidae delta,,
"moth,I_PBA35808.jpg",I_PBA35808,moth,,
"moth_Geometridae,I_PBA35809.jpg",I_PBA35809,moth Geometridae,,
"moth,I_PBA35810.jpg",I_PBA35810,moth,,
"moth,I_PBA35811.jpg",I_PBA35811,moth,,
"moth_Geometridae,I_PBA35812.jpg",I_PBA35812,moth Geometridae,,
"moth,I_PBA35813.jpg",I_PBA35813,moth,,
"moth_Geometridae,I_PBA35814.jpg",I_PBA35814,moth Geometridae,,
"moth_Geometridae,I_PBA35815.jpg",I_PBA35815,moth Geometridae,,
"moth,I_PBA35816.jpg",I_PBA35816,moth,,
"moth,I_PBA35817.jpg",I_PBA35817,moth,,
"moth_Geometridae,I_PBA35818.jpg",I_PBA35818,moth Geometridae,,
"moth,I_PBA35819.jpg",I_PBA35819,moth,,
"moth,I_PBA35820.jpg",I_PBA35820,moth,,
"moth,I_PBA35821.jpg",I_PBA35821,moth,,
"moth,I_PBA35822.jpg",I_PBA35822,moth,,
"moth,I_PBA35823.jpg",I_PBA35823,moth,,
"moth,I_PBA35824.jpg",I_PBA35824,moth,,
"moth_Noctuidae_delta,I_PBA35825.jpg",I_PBA35825,moth Noctuidae delta,,
"moth,I_PBA35826.jpg",I_PBA35826,moth,,
"moth,I_PBA35827.jpg",I_PBA35827,moth,,
"moth,I_PBA35828.jpg",I_PBA35828,moth,,
"moth,I_PBA35829.jpg",I_PBA35829,moth,,
"moth,I_PBA35830.jpg",I_PBA35830,moth,,
"moth,I_PBA35831.jpg",I_PBA35831,moth,,
"moth,I_PBA35832.jpg",I_PBA35832,moth,,
"moth,I_PBA35833.jpg",I_PBA35833,moth,,
"moth,I_PBA35834.jpg",I_PBA35834,moth,,
"moth,I_PBA35835.jpg",I_PBA35835,moth,,
"moth,I_PBA35836.jpg",I_PBA35836,moth,,
"moth,I_PBA35837.jpg",I_PBA35837,moth,,
"moth,I_PBA35838.jpg",I_PBA35838,moth,,
"moth,I_PBA35839.jpg",I_PBA35839,moth,,
"moth,I_PBA35840.jpg",I_PBA35840,moth,,
"moth_Geometridae,I_PBA35841.jpg",I_PBA35841,moth Geometridae,,
"moth,I_PBA35842.jpg",I_PBA35842,moth,,
"moth,I_PBA35843.jpg",I_PBA35843,moth,,
"moth,I_PBA35844.jpg",I_PBA35844,moth,,
"moth,I_PBA35845.jpg",I_PBA35845,moth,,
"moth,I_PBA35846.jpg",I_PBA35846,moth,,
"moth,I_PBA35847.jpg",I_PBA35847,moth,,
"moth_Geometridae,I_PBA35848.jpg",I_PBA35848,moth Geometridae,,
"moth,I_PBA35849.jpg",I_PBA35849,moth,,
"moth,I_PBA35850.jpg",I_PBA35850,moth,,
"moth_Geometridae,I_PBA35851.jpg",I_PBA35851,moth Geometridae,,
"moth_Geometridae,I_PBA35852.jpg",I_PBA35852,moth Geometridae,,
"moth,I_PBA35853.jpg",I_PBA35853,moth,,
"moth,I_PBA35854.jpg",I_PBA35854,moth,,
"moth,I_PBA35855.jpg",I_PBA35855,moth,,
"moth,I_PBA35856.jpg",I_PBA35856,moth,,
"moth,I_PBA35857.jpg",I_PBA35857,moth,,
"moth,I_PBA35858.jpg",I_PBA35858,moth,,
"moth,I_PBA35859.jpg",I_PBA35859,moth,,
"moth,I_PBA35860.jpg",I_PBA35860,moth,,
"moth,I_PBA35861.jpg",I_PBA35861,moth,,
"moth,I_PBA35862.jpg",I_PBA35862,moth,,
"moth,I_PBA35863.jpg",I_PBA35863,moth,,
"moth,I_PBA35864.jpg",I_PBA35864,moth,,
"moth_Geometridae,I_PBA35865.jpg",I_PBA35865,moth Geometridae,,
